MMS ID,Handle,Title,dc:type,dc:format,dcterms:format,Thumbnail?,File Opens?,Needs Attention?
991011589484904641,http://hdl.handle.net/11084/12235,"""View from Central Park""",postcard,reformatted digital,image/tiff,,,
991011589485004641,http://hdl.handle.net/11084/20339,"""Installation of Street Pole Hardware""",image,reformatted digital,image/jpeg,,,
991011589485104641,http://hdl.handle.net/11084/12234,"""High School, Grinnell, Iowa [001]""",postcard,reformatted digital,image/tiff,,,
991011589485204641,http://hdl.handle.net/11084/20338,"""Truck delivering wood chips""",image,reformatted digital,image/jpeg,,,
991011589485304641,http://hdl.handle.net/11084/12232,"""Demolition of Blair Hall""",photograph,reformatted digital,image/tiff,,,
991011589485404641,http://hdl.handle.net/11084/20337,"""Old Swingset at Central Park Playground""",image,reformatted digital,image/jpeg,,,
991011589485504641,http://hdl.handle.net/11084/17375,"""Malcom School Photo 5th & 6th Grades, 1940""",photograph,reformatted digital,image/jpeg,,,
991011589485604641,http://hdl.handle.net/11084/12230,"""Tornado of June 17, 1882, at Grinnell, Iowa""",photograph,reformatted digital,image/tiff,,,
991011589485704641,http://hdl.handle.net/11084/20336,"""Two Men in Parking Lot""",image,reformatted digital,image/jpeg,,,
991011589485804641,http://hdl.handle.net/11084/17374,"""Music Man Cast Photo""",photograph,reformatted digital,image/tiff,,,
991011589485904641,http://hdl.handle.net/11084/12229,"""Co. K Lines Up on Main Street""",photograph,reformatted digital,image/tiff,,,
991011589486004641,http://hdl.handle.net/11084/20335,"""Hot Air Balloon Landing""",image,reformatted digital,image/jpeg,,,
991011589486104641,http://hdl.handle.net/11084/17373,"""Pippin Cast Photo - Black and White""",photograph,reformatted digital,image/tiff,,,
991011589486204641,http://hdl.handle.net/11084/12228,"""Aerial View of Downtown Grinnell [002]""",photograph,reformatted digital,image/tiff,,,
991011589486304641,http://hdl.handle.net/11084/12227,"""Aerial View of Downtown Grinnell [001]""",photograph,reformatted digital,image/tiff,,,
991011589486404641,http://hdl.handle.net/11084/12226,"""Soldiers' Row""",photograph,reformatted digital,image/tiff,,,
991011589486504641,http://hdl.handle.net/11084/12225,"""Automobile Accident at 5th Avenue and the Railroad Tracks""",photograph,reformatted digital,image/tiff,,,
991011589486604641,http://hdl.handle.net/11084/20334,"""Hot Air Balloons over Fields near Grinnell, Iowa""",image,reformatted digital,image/jpeg,,,
991011589486704641,http://hdl.handle.net/11084/17372,"""Experimental Theatre""",program,reformatted digital,application/pdf,,,
991011589486804641,http://hdl.handle.net/11084/12224,"""Looking West along the Rock Island Railroad Tracks""",photograph,reformatted digital,image/tiff,,,
991011589487504641,http://hdl.handle.net/11084/189,"""Environmental Action Group Brochures""",compound,reformated digital,,,,
991011589487604641,http://hdl.handle.net/11084/17270,"""Skip Day, October 1975""",compound,,,,,
991011589487704641,http://hdl.handle.net/11084/70,"""No Limits Posters""",compound,reformated digital,,,,
991011589487804641,http://hdl.handle.net/11084/5747,"""New Student Day 1972 Photographs""",compound,reformated digital,image/tiff,,,
991011589487904641,http://hdl.handle.net/11084/5849,"""New Student Day 1977 Photograhs""",compound,reformated digital,image/tiff,,,
991011589488004641,http://hdl.handle.net/11084/5848,"""New Student Day 1976 Photograhs""",compound,reformated digital,image/tiff,,,
991011589488104641,http://hdl.handle.net/11084/4979,"""Proposal for Black Library""",compound,reformated digital,,,,
991011589488204641,http://hdl.handle.net/11084/4957,"""Black Martyrs' Weekend (April 28-30, 1972)""",compound,reformated digital,image/tiff,,,
991011589488304641,http://hdl.handle.net/11084/5742,"""New Student Day 1967 Photographs""",compound,reformated digital,image/tiff,,,
991011589488404641,http://hdl.handle.net/11084/5741,"""New Student Day 1966 Photographs""",compound,reformated digital,image/tiff,,,
991011589488504641,http://hdl.handle.net/11084/5744,"""New Student Day 1969 Photographs""",compound,reformated digital,image/tiff,,,
991011589488604641,http://hdl.handle.net/11084/4996,"""Black Alumni Newsletter 1989""",compound,reformated digital,image/tiff,,,
991011589488704641,http://hdl.handle.net/11084/4930,"""1962 Varsity Soccer Team""",compound,reformated digital,,,,
991011589488804641,http://hdl.handle.net/11084/3589,"""Grinnell College Tree Guide""",compound,digitized other analog,,,,
991011589488904641,http://hdl.handle.net/11084/4995,"""Grinnell Black Alumni Newsletter 1975""",compound,reformated digital,image/tiff,,,
991011589489004641,http://hdl.handle.net/11084/5746,"""New Student Day 1971 Photographs""",compound,reformated digital,image/tiff,,,
991011589489104641,http://hdl.handle.net/11084/4976,"""An Evening In Ebony""",compound,reformated digital,image/tiff,,,
991011589489204641,http://hdl.handle.net/11084/4932,"""CBS Manifesto and Minutes of Faculty Meeting regarding the Manifesto""",compound,reformated digital,,,,
991011589489304641,http://hdl.handle.net/11084/5745,"""New Student Day 1970 Photographs""",compound,reformated digital,image/tiff,,,
991011589489404641,http://hdl.handle.net/11084/4975,"""The Brotherhood""",compound,reformated digital,,,,
991011589489504641,http://hdl.handle.net/11084/5793,"""New Student Day 1973 Photographs""",compound,reformated digital,image/tiff,,,
991011589489604641,http://hdl.handle.net/11084/5912,"""Moratorium Rally Photographs""",compound,reformated digital,image/tiff,,,
991011589489704641,http://hdl.handle.net/11084/5736,"""Women's Glee Club at Christmastime""",compound,reformated digital,,,,
991011589489804641,http://hdl.handle.net/11084/4969,"""Alumni Reunion Weekend 1983""",compound,reformated digital,image/tiff,,,
991011589489904641,http://hdl.handle.net/11084/5872,"""New Student Day 1980 Photograhs""",compound,reformated digital,image/tiff,,,
991011589490004641,http://hdl.handle.net/11084/5850,"""New Student Day 1978 Photograhs""",compound,reformated digital,image/tiff,,,
991011589490104641,http://hdl.handle.net/11084/5795,"""New Student Day 1975 Photograhs""",compound,reformated digital,image/tiff,,,
991011589490204641,http://hdl.handle.net/11084/5674,"""New Student Day 1961 Photographs""",compound,reformated digital,image/tiff,,,
991011589490304641,http://hdl.handle.net/11084/5871,"""New Student Day 1979 Photograhs""",compound,reformated digital,image/tiff,,,
991011589490404641,http://hdl.handle.net/11084/5794,"""New Student Day 1974 Photographs""",compound,reformated digital,image/tiff,,,
991011589490504641,http://hdl.handle.net/11084/4980,"""Conney Kimbo Letter""",compound,reformated digital,image/tiff,,,
991011589490604641,http://hdl.handle.net/11084/5874,"""New Student Day 1982 Photograhs""",compound,reformated digital,image/tiff,,,
991011589490704641,http://hdl.handle.net/11084/5676,"""New Student Day 1963 Photographs""",compound,reformated digital,image/tiff,,,
991011589490804641,http://hdl.handle.net/11084/5873,"""New Student Day 1981 Photograhs""",compound,reformated digital,image/tiff,,,
991011589490904641,http://hdl.handle.net/11084/4963,"""Black Martyrs' Weekend (April 22, 1978)""",compound,reformated digital,image/tiff,,,
991011589491004641,http://hdl.handle.net/11084/5119,"""Land Use and Conflict""",compound,born digital,,,,
991011589491104641,http://hdl.handle.net/11084/4965,"""Professional Photographs of Grinnell College (1968)""",compound,reformated digital,image/tiff,,,
991011589491204641,http://hdl.handle.net/11084/4964,"""Professional Photographs of Grinnell College (1966)""",compound,reformated digital,,,,
991011589491304641,http://hdl.handle.net/11084/5942,"""Baseball on Mac Field""",photograph,reformated digital,image/tiff,,,
991011589491404641,http://hdl.handle.net/11084/5932,"""Softball, 1966""",photograph,reformated digital,,,,
991011589491504641,http://hdl.handle.net/11084/5859,"""Edward E. Booker""",photograph,reformated digital,image/tiff,,,
991011589491604641,http://hdl.handle.net/11084/5931,"""Grinnell vs. Cornell Track""",photograph,reformated digital,image/tiff,,,
991011589491704641,http://hdl.handle.net/11084/88,"""Peace Studies Student Conference 2012 Program""",program,born digital,,,,
991011589491804641,http://hdl.handle.net/11084/5858,"""Stephen Kates""",photograph,reformated digital,image/tiff,,,
991011589491904641,http://hdl.handle.net/11084/5930,"""Karate Class, 1966""",photograph,reformated digital,,,,
991011589492004641,http://hdl.handle.net/11084/87,"""Peace Studies Conference Poster 2012""",poster,born digital,,,,
991011589492104641,http://hdl.handle.net/11084/5857,"""Alice Rivlin""",photograph,reformated digital,image/tiff,,,
991011589492204641,http://hdl.handle.net/11084/5929,"""Sailing on Lake Nyanza""",photograph,reformated digital,image/tiff,,,
991011589492304641,http://hdl.handle.net/11084/858,"""President Stevens and Rachel Younker""",photograph,reformated digital,,,,
991011589492404641,http://hdl.handle.net/11084/5856,"""Isma'il R.al Faruqi""",photograph,reformated digital,image/tiff,,,
991011589492504641,http://hdl.handle.net/11084/5928,"""Fencing Class""",photograph,reformated digital,image/tiff,,,
991011589492604641,http://hdl.handle.net/11084/5854,"""Communications Conference""",photograph,reformated digital,image/tiff,,,
991011589492704641,http://hdl.handle.net/11084/73,"""Student Trustee Forum Poster""",poster,reformated digital,,,,
991011589492804641,http://hdl.handle.net/11084/5927,"""Edward Risser Golfing""",photograph,reformated digital,image/tiff,,,
991011589492904641,http://hdl.handle.net/11084/5847,"""Professor Bridgham Playing the Drum""",photograph,reformated digital,image/tiff,,,
991011589493004641,http://hdl.handle.net/11084/72,"""State of the College Poster""",poster,reformated digital,,,,
991011589493104641,http://hdl.handle.net/11084/5920,"""Grinnell vs. Beloit Basketball""",photograph,reformated digital,image/tiff,,,
991011589493204641,http://hdl.handle.net/11084/5846,"""Professor Boyd in WWII Red Cross Uniform""",photograph,reformated digital,image/tiff,,,
991011589493304641,http://hdl.handle.net/11084/5919,"""Long Jump 1971""",photograph,reformated digital,image/tiff,,,
991011589493404641,http://hdl.handle.net/11084/71,"""Oil on Ice Poster""",poster,reformated digital,,,,
991011589493504641,http://hdl.handle.net/11084/5844,"""Professor Lovell and Faculty Children""",photograph,reformated digital,,,,
991011589493604641,http://hdl.handle.net/11084/5918,"""Jeri Laugham and Bob Watt Track""",photograph,reformated digital,image/tiff,,,
991011589493704641,http://hdl.handle.net/11084/69,"""Chuck Norris Elections Poster""",poster,reformated digital,,,,
991011589493804641,http://hdl.handle.net/11084/5843,"""Homecoming Queen Chris Cochron""",photograph,reformated digital,,,,
991011589493904641,http://hdl.handle.net/11084/5917,"""James G. Spell Playing Tennis""",photograph,reformated digital,image/tiff,,,
991011589494004641,http://hdl.handle.net/11084/5841,"""Peace Walk on Broad Street""",image,reformated digital,image/tiff,,,
991011589494204641,http://hdl.handle.net/11084/5916,"""Scarlet & Black Staff (1950's) 3""",photograph,reformated digital,image/tiff,,,
991011589494304641,http://hdl.handle.net/11084/5840,"""Peace Walk Downtown Grinnell Sidewalk""",image,reformated digital,image/tiff,,,
991011589494404641,http://hdl.handle.net/11084/5915,"""Scarlet & Black Staff (1950's) 2""",photograph,reformated digital,image/tiff,,,
991011589494604641,http://hdl.handle.net/11084/5839,"""Peace Walk Downtown Grinnell""",image,reformated digital,image/tiff,,,
991011589494704641,http://hdl.handle.net/11084/5914,"""Scarlet & Black Staff (1950's) 1""",photograph,reformated digital,image/tiff,,,
991011589494804641,http://hdl.handle.net/11084/5999,"""Microscopes""",photograph,reformated digital,image/tiff,,,
991011589494904641,http://hdl.handle.net/11084/5838,"""Halt Funds for Vietnam Petition""",image,reformated digital,image/tiff,,,
991011589495004641,http://hdl.handle.net/11084/5913,"""Student Takeover of ROTC Building""",photograph,reformated digital,image/tiff,,,
991011589495104641,http://hdl.handle.net/11084/5997,"""/""Program in Practical Political Education/"" (Photograph)""",photograph,reformated digital,,,,
991011589495204641,http://hdl.handle.net/11084/5837,"""Vietnam Protest""",photograph,reformated digital,,,,
991011589495304641,http://hdl.handle.net/11084/5911,"""Protest for Gay Resource Center""",photograph,reformated digital,image/tiff,,,
991011589495404641,http://hdl.handle.net/11084/5836,"""Anti-Vietnam War Fast""",photograph,reformated digital,image/tiff,,,
991011589495504641,http://hdl.handle.net/11084/5996,"""Senator Barry Goldwater Visiting Grinnell (Photograph)""",photograph,reformated digital,image/tiff,,,
991011589495604641,http://hdl.handle.net/11084/5910,"""Student Senate Meeting on Cambodia and Kent State""",photograph,reformated digital,image/tiff,,,
991011589495704641,http://hdl.handle.net/11084/5834,"""Peace Rally Outside Bookstore""",photograph,reformated digital,image/tiff,,,
991011589495804641,http://hdl.handle.net/11084/5995,"""Visiting Lecturers, 1960""",photograph,reformated digital,,,,
991011589495904641,http://hdl.handle.net/11084/5909,"""South Africa Protest""",photograph,reformated digital,,,,
991011589496004641,http://hdl.handle.net/11084/5827,"""Women and Academia Seminar""",photograph,reformated digital,image/tiff,,,
991011589496104641,http://hdl.handle.net/11084/5994,"""Governor Loveless Visiting Grinnell""",photograph,reformated digital,image/tiff,,,
991011589496204641,http://hdl.handle.net/11084/5826,"""Ben H. Bagdikian""",photograph,reformated digital,image/tiff,,,
991011589496304641,http://hdl.handle.net/11084/5908,"""Building and Grounds Strike Photograph""",photograph,reformated digital,,,,
991011589496404641,http://hdl.handle.net/11084/5993,"""Mock Political Convention (Photograph)""",photograph,reformated digital,image/tiff,,,
991011589496504641,http://hdl.handle.net/11084/5825,"""Christopher Middleton""",photograph,reformated digital,image/tiff,,,
991011589496604641,http://hdl.handle.net/11084/5907,"""Women's Field Hockey""",article,reformated digital,image/tiff,,,
991011589496704641,http://hdl.handle.net/11084/5992,"""Senator Barry Goldwater visting Grinnell""",photograph,reformated digital,image/tiff,,,
991011589496804641,http://hdl.handle.net/11084/5824,"""Donald Kaul""",photograph,reformated digital,image/tiff,,,
991011589496904641,http://hdl.handle.net/11084/5906,"""Women's Swimming, 1965-1966""",photograph,reformated digital,,,,
